name,url,store_id,store_name,size,updated
PriceFull7290027600007-005-762-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-762-20260916-030000.gz?sv=2014-02-14&sr=b&sig=pqIpehU2Bf8a%2B8wrnw1F13uVpwUtfn05Sba%2Bcxa6d9o%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,762,762 - BE אוסישקין,138.96 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-763-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-763-20260916-030000.gz?sv=2014-02-14&sr=b&sig=1Ww9%2Bh9eNk1OdMta1GX43Y06YimbQls4Nh2Tj5UgKhU%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,763,763 - BE שפרעם,208.43 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-764-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-764-20260916-030000.gz?sv=2014-02-14&sr=b&sig=alRWvLIKvqDd0HT9UVWXTamoN4z5Ugxt5IcO7pq%2B1Ws%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,764,764 - BE סטאר אשדוד,222.46 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-776-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-776-20260916-030000.gz?sv=2014-02-14&sr=b&sig=fKQuKvcSz7WlQxToFuodyG6SWQvvpyR5b7ccM2MiLTM%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,776,776 - BE טירה,222.92 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-779-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-779-20260916-030000.gz?sv=2014-02-14&sr=b&sig=%2Bv4Sp%2FqXqhKR8EpY1msbgJUKhpWjbfg9yAO2Rs472Sk%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,779,779 - אקספרס יבנה,191.82 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-781-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-781-20260916-030000.gz?sv=2014-02-14&sr=b&sig=1%2BYQnnWhM%2BA3LAw0xWzV5elCXuv1nBbLsPthGuLMDFA%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,781,781 - BE פרישמן ת&quot;א,205.25 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-782-20260907-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-782-20260907-030000.gz?sv=2014-02-14&sr=b&sig=fuACedMvDAi6Jbb34g36WLfQrxamSv%2BZbRneGCrSudY%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,782,,162.25 KB,9/7/2026 3:00:00 AM
PriceFull7290027600007-005-783-20260714-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-783-20260714-030000.gz?sv=2014-02-14&sr=b&sig=supkQFwjU1wzjogUeRjTKuhZFEJels5hSJxAEmfZ0q4%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,783,,125.63 KB,7/14/2026 3:00:00 AM
PriceFull7290027600007-005-784-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-784-20260916-030000.gz?sv=2014-02-14&sr=b&sig=%2BKeM8GflSHJn5kz%2BN6HMTv0G87VjkvrJP63Sz6MjnLQ%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,784,784 - BE כפר גנים,215.8 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-785-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-785-20260916-030000.gz?sv=2014-02-14&sr=b&sig=z6U3SiZU94kUo2EoGk07Wp2uTshvJcjfGFoG%2F%2Fp1HEM%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,785,785 - BE מעלה אדומים,91.72 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-787-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-787-20260916-030000.gz?sv=2014-02-14&sr=b&sig=oSdvC40xVOxCKqwxe23RnP9j9OXa4d9GSkBeiaQMvCU%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,787,787 - BE אריאל,145.18 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-788-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-788-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Tapm2TN9wISmZAoOfkE83LjqpOdsbPJvf8MIngbdxoU%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,788,788 - BE אפרת,185.27 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-062-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-062-20260916-030000.gz?sv=2014-02-14&sr=b&sig=YCnqO9NYOLAr2IC1gSHv1766w1zYiMUs9%2F0lmbf0DDs%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,62,62 - יש חסד רכסים,284.18 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-073-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-073-20260916-030000.gz?sv=2014-02-14&sr=b&sig=XC1f3gsarwFlOvGb3f0jwt5K4IjZ5cJqXC%2F6tbynMBc%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,73,73 - יש חסד אשדוד,313.22 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-081-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-081-20260916-030000.gz?sv=2014-02-14&sr=b&sig=FMyAhFRpkaSbeS6LQlvS35CXEluw6953TTruqypJjaE%3D&se=2026-09-16T06%3A07%3A09Z&sp=r,81,81 - יש חסד מודיעין עלית דרום,315.04 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-111-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-111-20260916-030000.gz?sv=2014-02-14&sr=b&sig=DkgpmGvU43Zrghu019E2R%2FSyeJeqX8d3qkqeGydmvFk%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,111,111 - יש חסד טבריה עלית-לב האג,316.94 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-133-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-133-20260916-030000.gz?sv=2014-02-14&sr=b&sig=16rYrfZsIkMSqr7gEIhwYKbuawWQNlCI3KnjVhRak0k%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,133,133 - יש חסד ביתר עילית-  הר&quot;ן,314.58 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-219-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-219-20260916-030000.gz?sv=2014-02-14&sr=b&sig=fkv6EvYvZR9ny5YAGZjDOPEcu6hSk2m6DTIB2%2B%2F9b8E%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,219,219 - יש חסד בני ברק- עזרא,333.58 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-234-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-234-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Tmrwd6p%2FnxeV48OdVwhKENI2HWZatx%2FQFAhqn0quQ6k%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,234,234 - יש חסד רסידו,280.99 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-295-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-295-20260916-030000.gz?sv=2014-02-14&sr=b&sig=9S3cuwTGIMdc96lBnRR2LqrEupUSe%2BkU93oDThnYlbA%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,295,295 - יש חסד בני ברק-שלמה המלך,327.27 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-300-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-300-20260916-030000.gz?sv=2014-02-14&sr=b&sig=XNYaQZbORXoTS0VLEz1f1AoX94sR8IPvYmQDq6VIccw%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,300,300 - יש חסד בארות יצחק- פאוור,365.74 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-349-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-349-20260916-030000.gz?sv=2014-02-14&sr=b&sig=lKoIoVx1FdrmvOFPahzvtI770II5Ft7RpQn99FuAw%2Fs%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,349,349 - יש חסד צפת- כנען,309.36 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-364-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-364-20260916-030000.gz?sv=2014-02-14&sr=b&sig=QAaaDDucOki4RlVg2fW%2BamyU9Xj6SZuS75emK3l2eCs%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,364,364 - יש חסד בית וגן,315.32 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-496-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-496-20260916-030000.gz?sv=2014-02-14&sr=b&sig=994QBVVDf6vY0G0ZtCGskYNzvROFTq8T8KadN7nySls%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,496,496 - יש חסד כנפי נשרים,338.2 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-499-20260916-034000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-499-20260916-034000.gz?sv=2014-02-14&sr=b&sig=RV36KxtFF4%2BW%2B%2FmsF2KZer%2FDhYymNltqwxL4R6AyK2E%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,499,499 - יש חסד עפולה עילית,308.94 KB,9/16/2026 3:40:00 AM
PriceFull7290027600007-006-593-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-593-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Ncl2KxGFO1NMg78jrB3PKaijwCflu0Op0%2FyIqDLcX2w%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,593,593 - יש חסד באר טוביה,310.96 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-606-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-606-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Ae7DgZoq%2B74a1um0VsZpdBnRON%2FhPVQ7afcWtykDSHw%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,606,606 - יש חסד בית שמש- מ. מסחרי,316.79 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-607-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-607-20260916-030000.gz?sv=2014-02-14&sr=b&sig=izbgoJJk5mJV3XOu7HO17au710jD7trcBlA%2BmrOxAUQ%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,607,607 - יש חסד מודיעין עלי-ק.ספר,333.04 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-608-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-608-20260916-030000.gz?sv=2014-02-14&sr=b&sig=jbMpZBf1YUdttsXX1ankkK9lzMTqps103NMpuYh7hc0%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,608,608 - יש חסד ירושלים-קרית שאול,332.18 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-609-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-609-20260916-030000.gz?sv=2014-02-14&sr=b&sig=MYiZpUXIxuKQ3EcTU4VOk1MPuLct8bijJsMYdnFuhiA%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,609,609 - יש חסד אלעד-ניסים גאון,312.61 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-610-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-610-20260916-030000.gz?sv=2014-02-14&sr=b&sig=NpjRtlTJ6%2BKa4zOxzc%2F3rYTNUHOk8D93%2FitiBm%2BD39Q%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,610,610 - יש חסד ירושלים- רמת שלמה,322.23 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-611-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-611-20260916-030000.gz?sv=2014-02-14&sr=b&sig=zsftSP8hbFIA1xpIUo2czN%2FB4%2B3pRor6qaQ175cPluY%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,611,611 - ישחסד בני ברק- השומר,340.88 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-006-765-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-006-765-20260916-030000.gz?sv=2014-02-14&sr=b&sig=QweMU5NzkVHuXMpqailHrf%2B%2BlCzwZIX17GuwdKs3tec%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,765,765 - יש חסד בן איש חי,266.5 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-029-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-029-20260916-030000.gz?sv=2014-02-14&sr=b&sig=TcQf72igzIBJed%2FLLalEyCK2RgsY13ISo%2BX0lonx9kM%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,29,29 - אקספרס האודם חריש,246.63 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-051-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-051-20260916-030000.gz?sv=2014-02-14&sr=b&sig=VjNjXOJcnV7JmZl%2FOPxJapHTXw9pIcvuV3d21Fr3SGY%3D&se=2026-09-16T06%3A07%3A23Z&sp=r,51,51 - אקספרס הרצליה,156.88 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-056-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-056-20260916-030000.gz?sv=2014-02-14&sr=b&sig=JYarHIZ4Y6Ybm3cuc6tm%2FDDFYmj3xpF95IjUzcqtlsg%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,56,56 - אקספרס  חריש הרימון,197.04 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-061-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-061-20260916-030000.gz?sv=2014-02-14&sr=b&sig=2NctqZfUxPspVKLbREqh0%2BK%2BWABtt%2FtmgKS7wahZeJU%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,61,61 - אקספרס צור משה,185.02 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-079-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-079-20260916-030000.gz?sv=2014-02-14&sr=b&sig=LWnn32BAojiLUOhZtvOL4rk0zfs5J7kLM3u6rMmo5xk%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,79,79 - אקספרס חריש,188.8 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-082-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-082-20260916-030000.gz?sv=2014-02-14&sr=b&sig=no8GF0mjC9s64m22MSPfKtyBFoIHD4EU28FTPHrtOL8%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,82,82 - אקספרס חולון,176.22 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-084-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-084-20260916-030000.gz?sv=2014-02-14&sr=b&sig=frGpa%2F%2Bqk%2Bl7kyukZqAUlGRjiZUtytuzLitcb%2BL8Fcc%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,84,84 - אקספרס בית חשמונאי,182.87 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-090-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-090-20260916-030000.gz?sv=2014-02-14&sr=b&sig=bUP2HfVQUqPewFfcCv8By4cNYdKWmm4bIf4LrMmtKAs%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,90,90 - אקספרס גב ים באר שבע,156.53 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-127-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-127-20260916-030000.gz?sv=2014-02-14&sr=b&sig=xhHVsBQEXuQFHAo7atYIE1Jt1yUMd9gExR5hTHRqEtM%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,127,127 - אקספרס טירת הכרמל,150.96 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-131-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-131-20260916-030000.gz?sv=2014-02-14&sr=b&sig=dgFY%2BNawSLUx7MjAIjw68QC3t7NH%2F0omwzK5oAbnbPU%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,131,131 - אקספרס הוד השרון,140.35 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-140-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-140-20260916-030000.gz?sv=2014-02-14&sr=b&sig=sLuCpTY4%2FvnTE63W2lXkJNs5zyscE7%2Fb%2Fk84Lom19kI%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,140,140 - אקספרס תל חי,169.2 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-147-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-147-20260916-030000.gz?sv=2014-02-14&sr=b&sig=az2BLOoBFb4Yx5oTsgcv0uBJ%2FzSdFAj4IRozyHc4%2Fjk%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,147,147 - אקספרס זכרון,202.66 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-148-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-148-20260916-030000.gz?sv=2014-02-14&sr=b&sig=184MgVFZUxwWHA92qsR5dF0Sq9UrtJcZ0PWRgF2M82Q%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,148,148 - אקספרס מלצר רחובות,164.06 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-150-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-150-20260916-030000.gz?sv=2014-02-14&sr=b&sig=U6N1RLqqMRrlamKn5Jp1CS63PTk5r3QAFULrhpVcUKg%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,150,150 - אקספרס רודנסקי ת&quot;א,173.26 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-169-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-169-20260916-030000.gz?sv=2014-02-14&sr=b&sig=PplMmfCTKBm1ASSQsyWhl4evCP%2BRHEZeT6ULDLKr5K4%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,169,169 - אקספרס באר שבע,198.32 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-171-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-171-20260916-030000.gz?sv=2014-02-14&sr=b&sig=J467OWFaIi5s%2BN7YHuDpBH0owYAjRnE7ITZlYNU6FY0%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,171,171 - אקספרס אוסטשינסקי,190.82 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-179-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-179-20260916-030000.gz?sv=2014-02-14&sr=b&sig=XaKcckUOCnq%2Fh77IqOE41i7CI6vuVepcCUFRO7PaJFY%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,179,179 - שופרסל אקספרס הרוא&quot;ה רמת גן,192.15 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-186-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-186-20260916-030000.gz?sv=2014-02-14&sr=b&sig=JqRtQp1IwaTfIauxYhNJgwa7DB07WmF4ePyDf9Z1x5s%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,186,186 - אקספרס התשבי,156.55 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-224-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-224-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Wu3xY8T4xSuDt2pHtvFhWi4JUh9Jmh1RNVxpvK1Ugo8%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,224,224 - אקספרס ראשל&quot;צ-נווה דקלים,144.45 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-231-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-231-20260916-030000.gz?sv=2014-02-14&sr=b&sig=cGLz1YCp6Qmw9ybR5JyFs%2FJara8FS9rGePyjL5f3QB8%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,231,231 - אקספרס רעננה- רבקה גרובר,190.06 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-236-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-236-20260916-030000.gz?sv=2014-02-14&sr=b&sig=STpEdTGNy6EsBW6iHtwOpt9lNKrhHyjoVDNOSFNpT7E%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,236,236 - אקספרס אילת שחמון,258.84 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-239-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-239-20260916-030000.gz?sv=2014-02-14&sr=b&sig=px%2FcXEgWBCVSI9tyqYweXAKxl4sZhm7BMPJN7TAQ1oo%3D&se=2026-09-16T06%3A07%3A47Z&sp=r,239,239 - אקספרס יפו- הדרור,169.69 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-263-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-263-20260916-030000.gz?sv=2014-02-14&sr=b&sig=%2FFTQi6z%2Bjl2zcBSEDB7LLeYA9AKtW5ucvYt%2FBU5sEws%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,263,263 - שופרסל אקספרס מקס ברוד,222.42 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-265-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-265-20260916-030000.gz?sv=2014-02-14&sr=b&sig=bA4G0biWYyQhAsPEONaQ7EZ%2Bl91WvWg2g71eNCkFYto%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,265,265 - אקספרס חולון - זלמן ארן,165.52 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-274-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-274-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ZGQA10YBs5f2m86MW72tBccPEVuYbGWtpz1%2FmjPXeR4%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,274,274 - אקספרס ת&quot;א- פלורנטין,197.8 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-277-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-277-20260916-030000.gz?sv=2014-02-14&sr=b&sig=6KxAY8Q0WUra3yHqVSn8Jvbt8diegSdqn4RdUK6tNBU%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,277,277 - אקספרס.בני בנימין הרצליה,181.73 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-279-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-279-20260916-030000.gz?sv=2014-02-14&sr=b&sig=q9%2Fprl4Lmw3Pab%2BYDYE9sA6G1l6L4Gc0N9ufiNuJpsk%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,279,279 - אקספרס-ת&quot;א דרויאנוב,209.28 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-285-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-285-20260916-030000.gz?sv=2014-02-14&sr=b&sig=f9np4DUlC%2Fz5njl4Zc2eEPlJDOavg0%2BsxAnUQkiH%2BAE%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,285,285 - אקספרס סוקולוב פ&quot;ת,174.25 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-296-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-296-20260916-030000.gz?sv=2014-02-14&sr=b&sig=0r4MjOyYNM9mYEF7FExkjYoLnn9QcRdz4guC4JO0%2BzY%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,296,296 - אקספרס פ&quot;ת רחל המשוררת,193.38 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-299-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-299-20260916-030000.gz?sv=2014-02-14&sr=b&sig=kUAMq7Yo6bvEDnP0a%2BIfRBp10MfntR%2FOVEe2aWz04m4%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,299,299 - אקספרס הוד השרון,171.37 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-301-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-301-20260916-030000.gz?sv=2014-02-14&sr=b&sig=cR2oEHGTJkKA0lf9joCk024aCq0euxU9geq7h8IK2Jg%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,301,301 - אקספרס אחי מאיר,231.08 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-007-303-20260816-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-303-20260816-030000.gz?sv=2014-02-14&sr=b&sig=kk8fRP164NmQboDvcXjRMGZf83EZZDslVR%2Bh2111CQ0%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,303,,219.12 KB,8/16/2026 3:00:00 AM
PriceFull7290027600007-007-305-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-007-305-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ZHAjjpp3oJ1VOHVVEh89MR%2FQgopVTUaUMaWq7g41iCI%3D&se=2026-09-16T06%3A08%3A04Z&sp=r,305,305 - אקספרס ת&quot;א- יהודה המכבי,216.77 KB,9/16/2026 3:00:00 AM
